"ï»_LOCATION""",INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LUX,ROADACCID,DEATH,NBR,A,2012,34,E
LUX,ROADACCID,DEATH,NBR,A,2013,45,P
FIN,ROADACCID,DEATH,NBR,A,1970,1055,
FIN,ROADACCID,DEATH,NBR,A,1971,1143,
FIN,ROADACCID,DEATH,NBR,A,1972,1156,
FIN,ROADACCID,DEATH,NBR,A,1973,1086,
FIN,ROADACCID,DEATH,NBR,A,1974,865,
FIN,ROADACCID,DEATH,NBR,A,1975,910,
FIN,ROADACCID,DEATH,NBR,A,1976,804,
FIN,ROADACCID,DEATH,NBR,A,1977,709,
FIN,ROADACCID,DEATH,NBR,A,1978,610,
FIN,ROADACCID,DEATH,NBR,A,1979,650,
FIN,ROADACCID,DEATH,NBR,A,1980,551,
FIN,ROADACCID,DEATH,NBR,A,1981,555,
FIN,ROADACCID,DEATH,NBR,A,1982,569,
FIN,ROADACCID,DEATH,NBR,A,1983,604,
FIN,ROADACCID,DEATH,NBR,A,1984,541,
FIN,ROADACCID,DEATH,NBR,A,1985,541,
FIN,ROADACCID,DEATH,NBR,A,1986,612,
FIN,ROADACCID,DEATH,NBR,A,1987,581,
FIN,ROADACCID,DEATH,NBR,A,1988,653,
FIN,ROADACCID,DEATH,NBR,A,1989,734,
FIN,ROADACCID,DEATH,NBR,A,1990,649,
FIN,ROADACCID,DEATH,NBR,A,1991,632,
FIN,ROADACCID,DEATH,NBR,A,1992,601,
FIN,ROADACCID,DEATH,NBR,A,1993,484,
FIN,ROADACCID,DEATH,NBR,A,1994,480,
FIN,ROADACCID,DEATH,NBR,A,1995,441,
FIN,ROADACCID,DEATH,NBR,A,1996,404,
FIN,ROADACCID,DEATH,NBR,A,1997,438,
FIN,ROADACCID,DEATH,NBR,A,1998,400,
FIN,ROADACCID,DEATH,NBR,A,1999,431,
FIN,ROADACCID,DEATH,NBR,A,2000,396,
FIN,ROADACCID,DEATH,NBR,A,2001,433,
FIN,ROADACCID,DEATH,NBR,A,2002,415,
FIN,ROADACCID,DEATH,NBR,A,2003,379,
FIN,ROADACCID,DEATH,NBR,A,2004,375,
FIN,ROADACCID,DEATH,NBR,A,2005,379,
FIN,ROADACCID,DEATH,NBR,A,2006,336,
FIN,ROADACCID,DEATH,NBR,A,2007,380,
FIN,ROADACCID,DEATH,NBR,A,2008,344,
FIN,ROADACCID,DEATH,NBR,A,2009,279,
FIN,ROADACCID,DEATH,NBR,A,2010,272,
FIN,ROADACCID,DEATH,NBR,A,2011,292,
FIN,ROADACCID,DEATH,NBR,A,2012,255,
FIN,ROADACCID,DEATH,NBR,A,2013,258,
FIN,ROADACCID,DEATH,NBR,A,2014,224,
MNE,ROADACCID,DEATH,NBR,A,1970,,L
MNE,ROADACCID,DEATH,NBR,A,1971,,L
MNE,ROADACCID,DEATH,NBR,A,1972,,L
MNE,ROADACCID,DEATH,NBR,A,1973,,L
MNE,ROADACCID,DEATH,NBR,A,1974,,L
MNE,ROADACCID,DEATH,NBR,A,1975,,L
MNE,ROADACCID,DEATH,NBR,A,1976,,L
MNE,ROADACCID,DEATH,NBR,A,1977,,L
MNE,ROADACCID,DEATH,NBR,A,1978,,L
MNE,ROADACCID,DEATH,NBR,A,1979,,L
MNE,ROADACCID,DEATH,NBR,A,1980,,L
MNE,ROADACCID,DEATH,NBR,A,1981,,L
MNE,ROADACCID,DEATH,NBR,A,1982,,L
MNE,ROADACCID,DEATH,NBR,A,1983,,L
MNE,ROADACCID,DEATH,NBR,A,1984,,L
MNE,ROADACCID,DEATH,NBR,A,1985,,L
MNE,ROADACCID,DEATH,NBR,A,1986,,L
MNE,ROADACCID,DEATH,NBR,A,1987,,L
MNE,ROADACCID,DEATH,NBR,A,1988,,L
MNE,ROADACCID,DEATH,NBR,A,1989,,L
MNE,ROADACCID,DEATH,NBR,A,1990,,L
MNE,ROADACCID,DEATH,NBR,A,1991,,L
MNE,ROADACCID,DEATH,NBR,A,1992,,L
MNE,ROADACCID,DEATH,NBR,A,1993,,L
MNE,ROADACCID,DEATH,NBR,A,1994,,L
MNE,ROADACCID,DEATH,NBR,A,1995,,L
MNE,ROADACCID,DEATH,NBR,A,1996,,L
MNE,ROADACCID,DEATH,NBR,A,1997,,L
MNE,ROADACCID,DEATH,NBR,A,1998,,L
MNE,ROADACCID,DEATH,NBR,A,1999,,L
MNE,ROADACCID,DEATH,NBR,A,2000,,L
MNE,ROADACCID,DEATH,NBR,A,2001,,L
MNE,ROADACCID,DEATH,NBR,A,2002,,L
MNE,ROADACCID,DEATH,NBR,A,2003,,L
MNE,ROADACCID,DEATH,NBR,A,2004,,L
MNE,ROADACCID,DEATH,NBR,A,2005,95,
MNE,ROADACCID,DEATH,NBR,A,2006,85,
MNE,ROADACCID,DEATH,NBR,A,2007,122,
MNE,ROADACCID,DEATH,NBR,A,2008,112,
MNE,ROADACCID,DEATH,NBR,A,2009,100,
MNE,ROADACCID,DEATH,NBR,A,2010,95,
MNE,ROADACCID,DEATH,NBR,A,2011,58,
MNE,ROADACCID,DEATH,NBR,A,2012,46,
MNE,ROADACCID,DEATH,NBR,A,2013,74,
MNE,ROADACCID,DEATH,NBR,A,2014,65,
ITA,ROADACCID,DEATH,NBR,A,1970,11025,
ITA,ROADACCID,DEATH,NBR,A,1971,10912,
ITA,ROADACCID,DEATH,NBR,A,1972,11964,
ITA,ROADACCID,DEATH,NBR,A,1973,11586,
ITA,ROADACCID,DEATH,NBR,A,1974,10365,
ITA,ROADACCID,DEATH,NBR,A,1975,10272,
ITA,ROADACCID,DEATH,NBR,A,1976,9641,
ITA,ROADACCID,DEATH,NBR,A,1977,8879,
ITA,ROADACCID,DEATH,NBR,A,1978,8602,
ITA,ROADACCID,DEATH,NBR,A,1979,8983,
ITA,ROADACCID,DEATH,NBR,A,1980,9220,
ITA,ROADACCID,DEATH,NBR,A,1981,8718,
ITA,ROADACCID,DEATH,NBR,A,1982,8322,
ITA,ROADACCID,DEATH,NBR,A,1983,8300,
ITA,ROADACCID,DEATH,NBR,A,1984,7759,
ITA,ROADACCID,DEATH,NBR,A,1985,7700,
ITA,ROADACCID,DEATH,NBR,A,1986,7642,
ITA,ROADACCID,DEATH,NBR,A,1987,7327,
ITA,ROADACCID,DEATH,NBR,A,1988,7494,
ITA,ROADACCID,DEATH,NBR,A,1989,6923,
ITA,ROADACCID,DEATH,NBR,A,1990,7151,
ITA,ROADACCID,DEATH,NBR,A,1991,8098,
ITA,ROADACCID,DEATH,NBR,A,1992,8029,
ITA,ROADACCID,DEATH,NBR,A,1993,7177,
ITA,ROADACCID,DEATH,NBR,A,1994,7104,
ITA,ROADACCID,DEATH,NBR,A,1995,7033,
ITA,ROADACCID,DEATH,NBR,A,1996,6688,
ITA,ROADACCID,DEATH,NBR,A,1997,6724,
ITA,ROADACCID,DEATH,NBR,A,1998,6849,
ITA,ROADACCID,DEATH,NBR,A,1999,6688,
ITA,ROADACCID,DEATH,NBR,A,2000,7061,
ITA,ROADACCID,DEATH,NBR,A,2001,7096,
ITA,ROADACCID,DEATH,NBR,A,2002,6980,
ITA,ROADACCID,DEATH,NBR,A,2003,6563,
ITA,ROADACCID,DEATH,NBR,A,2004,6122,
ITA,ROADACCID,DEATH,NBR,A,2005,5818,
ITA,ROADACCID,DEATH,NBR,A,2006,5669,
ITA,ROADACCID,DEATH,NBR,A,2007,5131,
ITA,ROADACCID,DEATH,NBR,A,2008,4725,
ITA,ROADACCID,DEATH,NBR,A,2009,4237,
ITA,ROADACCID,DEATH,NBR,A,2010,4114,
ITA,ROADACCID,DEATH,NBR,A,2011,3860,
ITA,ROADACCID,DEATH,NBR,A,2012,3753,
ITA,ROADACCID,DEATH,NBR,A,2013,3385,
ITA,ROADACCID,DEATH,NBR,A,2014,3330,E
POL,ROADACCID,DEATH,NBR,A,1970,3446,
POL,ROADACCID,DEATH,NBR,A,1971,3883,E
POL,ROADACCID,DEATH,NBR,A,1972,4320,E
POL,ROADACCID,DEATH,NBR,A,1973,4757,E
POL,ROADACCID,DEATH,NBR,A,1974,5195,E
POL,ROADACCID,DEATH,NBR,A,1975,5633,
POL,ROADACCID,DEATH,NBR,A,1976,5730,E
POL,ROADACCID,DEATH,NBR,A,1977,5827,E
POL,ROADACCID,DEATH,NBR,A,1978,5925,
POL,ROADACCID,DEATH,NBR,A,1979,5793,
POL,ROADACCID,DEATH,NBR,A,1980,6002,
POL,ROADACCID,DEATH,NBR,A,1981,6107,
POL,ROADACCID,DEATH,NBR,A,1982,5535,
POL,ROADACCID,DEATH,NBR,A,1983,5561,
POL,ROADACCID,DEATH,NBR,A,1984,4980,
POL,ROADACCID,DEATH,NBR,A,1985,4688,
POL,ROADACCID,DEATH,NBR,A,1986,4667,
POL,ROADACCID,DEATH,NBR,A,1987,4625,
POL,ROADACCID,DEATH,NBR,A,1988,4851,
POL,ROADACCID,DEATH,NBR,A,1989,6724,
POL,ROADACCID,DEATH,NBR,A,1990,7333,
POL,ROADACCID,DEATH,NBR,A,1991,7901,
POL,ROADACCID,DEATH,NBR,A,1992,6946,
POL,ROADACCID,DEATH,NBR,A,1993,6341,
POL,ROADACCID,DEATH,NBR,A,1994,6744,
POL,ROADACCID,DEATH,NBR,A,1995,6900,
POL,ROADACCID,DEATH,NBR,A,1996,6359,
POL,ROADACCID,DEATH,NBR,A,1997,7312,
POL,ROADACCID,DEATH,NBR,A,1998,7080,
POL,ROADACCID,DEATH,NBR,A,1999,6730,
POL,ROADACCID,DEATH,NBR,A,2000,6294,
POL,ROADACCID,DEATH,NBR,A,2001,5534,
POL,ROADACCID,DEATH,NBR,A,2002,5827,
POL,ROADACCID,DEATH,NBR,A,2003,5640,
POL,ROADACCID,DEATH,NBR,A,2004,5712,
POL,ROADACCID,DEATH,NBR,A,2005,5444,
POL,ROADACCID,DEATH,NBR,A,2006,5243,
POL,ROADACCID,DEATH,NBR,A,2007,5583,
POL,ROADACCID,DEATH,NBR,A,2008,5437,
POL,ROADACCID,DEATH,NBR,A,2009,4572,
POL,ROADACCID,DEATH,NBR,A,2010,3907,
POL,ROADACCID,DEATH,NBR,A,2011,4189,
POL,ROADACCID,DEATH,NBR,A,2012,3577,
POL,ROADACCID,DEATH,NBR,A,2013,3357,
POL,ROADACCID,DEATH,NBR,A,2014,3202,
EU27,ROADACCID,DEATH,NBR,A,1970,87538,
EU27,ROADACCID,DEATH,NBR,A,1971,89951,
EU27,ROADACCID,DEATH,NBR,A,1972,93103,
EU27,ROADACCID,DEATH,NBR,A,1973,88946,
EU27,ROADACCID,DEATH,NBR,A,1974,81044,
EU27,ROADACCID,DEATH,NBR,A,1975,81795,
EU27,ROADACCID,DEATH,NBR,A,1976,81760,
EU27,ROADACCID,DEATH,NBR,A,1977,80646,
EU27,ROADACCID,DEATH,NBR,A,1978,79976,
EU27,ROADACCID,DEATH,NBR,A,1979,77221,
EU27,ROADACCID,DEATH,NBR,A,1980,76583,
EU27,ROADACCID,DEATH,NBR,A,1981,73606,
EU27,ROADACCID,DEATH,NBR,A,1982,71535,
EU27,ROADACCID,DEATH,NBR,A,1983,70872,
EU27,ROADACCID,DEATH,NBR,A,1984,66918,
EU27,ROADACCID,DEATH,NBR,A,1985,62349,
EU27,ROADACCID,DEATH,NBR,A,1986,63975,
EU27,ROADACCID,DEATH,NBR,A,1987,61997,
EU27,ROADACCID,DEATH,NBR,A,1988,64703,
EU27,ROADACCID,DEATH,NBR,A,1989,68236,
EU27,ROADACCID,DEATH,NBR,A,1990,71778,
EU27,ROADACCID,DEATH,NBR,A,1991,73462,
EU27,ROADACCID,DEATH,NBR,A,1992,68939,
EU27,ROADACCID,DEATH,NBR,A,1993,65154,
EU27,ROADACCID,DEATH,NBR,A,1994,63922,
EU27,ROADACCID,DEATH,NBR,A,1995,63198,
EU27,ROADACCID,DEATH,NBR,A,1996,59708,
EU27,ROADACCID,DEATH,NBR,A,1997,60590,
EU27,ROADACCID,DEATH,NBR,A,1998,60110,
EU27,ROADACCID,DEATH,NBR,A,1999,58313,
EU27,ROADACCID,DEATH,NBR,A,2000,57021,
EU27,ROADACCID,DEATH,NBR,A,2001,54905,
EU27,ROADACCID,DEATH,NBR,A,2002,53968,
EU27,ROADACCID,DEATH,NBR,A,2003,50975,
EU27,ROADACCID,DEATH,NBR,A,2004,47879,
EU27,ROADACCID,DEATH,NBR,A,2005,45308,
EU27,ROADACCID,DEATH,NBR,A,2006,43696,
EU27,ROADACCID,DEATH,NBR,A,2007,43129,
EU27,ROADACCID,DEATH,NBR,A,2008,39560,
EU27,ROADACCID,DEATH,NBR,A,2009,35248,
EU27,ROADACCID,DEATH,NBR,A,2010,31517,
EU27,ROADACCID,DEATH,NBR,A,2011,30715,
EU27,ROADACCID,DEATH,NBR,A,2012,28279,
EU27,ROADACCID,DEATH,NBR,A,2013,25968,P
BGR,ROADACCID,DEATH,NBR,A,1970,838,E
BGR,ROADACCID,DEATH,NBR,A,1971,889,E
BGR,ROADACCID,DEATH,NBR,A,1972,934,E
BGR,ROADACCID,DEATH,NBR,A,1973,946,E
BGR,ROADACCID,DEATH,NBR,A,1974,960,E
BGR,ROADACCID,DEATH,NBR,A,1975,1030,E
BGR,ROADACCID,DEATH,NBR,A,1976,1021,
BGR,ROADACCID,DEATH,NBR,A,1977,1040,
BGR,ROADACCID,DEATH,NBR,A,1978,1153,
BGR,ROADACCID,DEATH,NBR,A,1979,1149,
BGR,ROADACCID,DEATH,NBR,A,1980,1199,
BGR,ROADACCID,DEATH,NBR,A,1981,1219,
BGR,ROADACCID,DEATH,NBR,A,1982,1229,
BGR,ROADACCID,DEATH,NBR,A,1983,1123,
BGR,ROADACCID,DEATH,NBR,A,1984,1119,
BGR,ROADACCID,DEATH,NBR,A,1985,1113,
BGR,ROADACCID,DEATH,NBR,A,1986,1070,
BGR,ROADACCID,DEATH,NBR,A,1987,1153,
BGR,ROADACCID,DEATH,NBR,A,1988,1153,
BGR,ROADACCID,DEATH,NBR,A,1989,1280,
BGR,ROADACCID,DEATH,NBR,A,1990,1567,
BGR,ROADACCID,DEATH,NBR,A,1991,1114,
BGR,ROADACCID,DEATH,NBR,A,1992,1299,
BGR,ROADACCID,DEATH,NBR,A,1993,1307,
BGR,ROADACCID,DEATH,NBR,A,1994,1390,
BGR,ROADACCID,DEATH,NBR,A,1995,1264,
BGR,ROADACCID,DEATH,NBR,A,1996,1014,
BGR,ROADACCID,DEATH,NBR,A,1997,915,
BGR,ROADACCID,DEATH,NBR,A,1998,1003,
BGR,ROADACCID,DEATH,NBR,A,1999,1047,
BGR,ROADACCID,DEATH,NBR,A,2000,1012,
BGR,ROADACCID,DEATH,NBR,A,2001,1011,
BGR,ROADACCID,DEATH,NBR,A,2002,959,
BGR,ROADACCID,DEATH,NBR,A,2003,960,
BGR,ROADACCID,DEATH,NBR,A,2004,943,
BGR,ROADACCID,DEATH,NBR,A,2005,957,
BGR,ROADACCID,DEATH,NBR,A,2006,1043,
BGR,ROADACCID,DEATH,NBR,A,2007,1006,
BGR,ROADACCID,DEATH,NBR,A,2008,1061,
BGR,ROADACCID,DEATH,NBR,A,2009,901,
BGR,ROADACCID,DEATH,NBR,A,2010,776,
BGR,ROADACCID,DEATH,NBR,A,2011,657,
BGR,ROADACCID,DEATH,NBR,A,2012,601,
BGR,ROADACCID,DEATH,NBR,A,2013,601,
BGR,ROADACCID,DEATH,NBR,A,2014,660,
RUS,ROADACCID,DEATH,NBR,A,1970,,L
RUS,ROADACCID,DEATH,NBR,A,1971,,L
RUS,ROADACCID,DEATH,NBR,A,1972,,L
RUS,ROADACCID,DEATH,NBR,A,1973,,L
RUS,ROADACCID,DEATH,NBR,A,1974,,L
RUS,ROADACCID,DEATH,NBR,A,1975,,L
RUS,ROADACCID,DEATH,NBR,A,1976,,L
RUS,ROADACCID,DEATH,NBR,A,1977,,L
RUS,ROADACCID,DEATH,NBR,A,1978,,L
RUS,ROADACCID,DEATH,NBR,A,1979,,L
RUS,ROADACCID,DEATH,NBR,A,1980,27492,
RUS,ROADACCID,DEATH,NBR,A,1981,,L
RUS,ROADACCID,DEATH,NBR,A,1982,,L
RUS,ROADACCID,DEATH,NBR,A,1983,,L
RUS,ROADACCID,DEATH,NBR,A,1984,,L
RUS,ROADACCID,DEATH,NBR,A,1985,22676,
RUS,ROADACCID,DEATH,NBR,A,1986,20651,
RUS,ROADACCID,DEATH,NBR,A,1987,21243,
RUS,ROADACCID,DEATH,NBR,A,1988,25938,
RUS,ROADACCID,DEATH,NBR,A,1989,32739,
RUS,ROADACCID,DEATH,NBR,A,1990,35366,
RUS,ROADACCID,DEATH,NBR,A,1991,37510,
RUS,ROADACCID,DEATH,NBR,A,1992,36471,
RUS,ROADACCID,DEATH,NBR,A,1993,37120,
RUS,ROADACCID,DEATH,NBR,A,1994,35599,
RUS,ROADACCID,DEATH,NBR,A,1995,32791,
RUS,ROADACCID,DEATH,NBR,A,1996,29468,
RUS,ROADACCID,DEATH,NBR,A,1997,27665,
RUS,ROADACCID,DEATH,NBR,A,1998,29021,
RUS,ROADACCID,DEATH,NBR,A,1999,29718,
RUS,ROADACCID,DEATH,NBR,A,2000,29594,
RUS,ROADACCID,DEATH,NBR,A,2001,30916,
RUS,ROADACCID,DEATH,NBR,A,2002,33243,
RUS,ROADACCID,DEATH,NBR,A,2003,35602,
RUS,ROADACCID,DEATH,NBR,A,2004,34506,
RUS,ROADACCID,DEATH,NBR,A,2005,33957,
RUS,ROADACCID,DEATH,NBR,A,2006,32724,
RUS,ROADACCID,DEATH,NBR,A,2007,33308,
RUS,ROADACCID,DEATH,NBR,A,2008,29936,
RUS,ROADACCID,DEATH,NBR,A,2009,27659,
RUS,ROADACCID,DEATH,NBR,A,2010,26567,
RUS,ROADACCID,DEATH,NBR,A,2011,27953,
RUS,ROADACCID,DEATH,NBR,A,2012,27991,
RUS,ROADACCID,DEATH,NBR,A,2013,27025,
RUS,ROADACCID,DEATH,NBR,A,2014,29963,
HRV,ROADACCID,DEATH,NBR,A,1970,1166,E
HRV,ROADACCID,DEATH,NBR,A,1971,1289,
HRV,ROADACCID,DEATH,NBR,A,1972,1444,
HRV,ROADACCID,DEATH,NBR,A,1973,1303,
HRV,ROADACCID,DEATH,NBR,A,1974,1336,
HRV,ROADACCID,DEATH,NBR,A,1975,1169,
HRV,ROADACCID,DEATH,NBR,A,1976,1111,
HRV,ROADACCID,DEATH,NBR,A,1977,1412,
HRV,ROADACCID,DEATH,NBR,A,1978,1533,
HRV,ROADACCID,DEATH,NBR,A,1979,1605,
HRV,ROADACCID,DEATH,NBR,A,1980,1603,
HRV,ROADACCID,DEATH,NBR,A,1981,1459,
HRV,ROADACCID,DEATH,NBR,A,1982,1400,
HRV,ROADACCID,DEATH,NBR,A,1983,1322,
HRV,ROADACCID,DEATH,NBR,A,1984,1294,
HRV,ROADACCID,DEATH,NBR,A,1985,1125,
HRV,ROADACCID,DEATH,NBR,A,1986,1256,
HRV,ROADACCID,DEATH,NBR,A,1987,1311,
HRV,ROADACCID,DEATH,NBR,A,1988,1312,
HRV,ROADACCID,DEATH,NBR,A,1989,1321,
HRV,ROADACCID,DEATH,NBR,A,1990,1360,
HRV,ROADACCID,DEATH,NBR,A,1991,1020,
HRV,ROADACCID,DEATH,NBR,A,1992,975,
HRV,ROADACCID,DEATH,NBR,A,1993,855,
HRV,ROADACCID,DEATH,NBR,A,1994,804,
HRV,ROADACCID,DEATH,NBR,A,1995,800,
HRV,ROADACCID,DEATH,NBR,A,1996,721,
HRV,ROADACCID,DEATH,NBR,A,1997,714,
HRV,ROADACCID,DEATH,NBR,A,1998,646,
HRV,ROADACCID,DEATH,NBR,A,1999,662,
HRV,ROADACCID,DEATH,NBR,A,2000,655,
HRV,ROADACCID,DEATH,NBR,A,2001,647,
HRV,ROADACCID,DEATH,NBR,A,2002,627,
HRV,ROADACCID,DEATH,NBR,A,2003,701,
HRV,ROADACCID,DEATH,NBR,A,2004,608,
HRV,ROADACCID,DEATH,NBR,A,2005,597,
HRV,ROADACCID,DEATH,NBR,A,2006,614,
HRV,ROADACCID,DEATH,NBR,A,2007,619,
HRV,ROADACCID,DEATH,NBR,A,2008,664,
HRV,ROADACCID,DEATH,NBR,A,2009,548,
HRV,ROADACCID,DEATH,NBR,A,2010,426,
HRV,ROADACCID,DEATH,NBR,A,2011,418,
HRV,ROADACCID,DEATH,NBR,A,2012,393,
HRV,ROADACCID,DEATH,NBR,A,2013,368,
HRV,ROADACCID,DEATH,NBR,A,2014,308,
MEX,ROADACCID,DEATH,NBR,A,1970,2598,
MEX,ROADACCID,DEATH,NBR,A,1971,2806,
MEX,ROADACCID,DEATH,NBR,A,1972,3076,
MEX,ROADACCID,DEATH,NBR,A,1973,3979,
MEX,ROADACCID,DEATH,NBR,A,1974,3603,
MEX,ROADACCID,DEATH,NBR,A,1975,3711,
MEX,ROADACCID,DEATH,NBR,A,1976,3811,
MEX,ROADACCID,DEATH,NBR,A,1977,4264,
MEX,ROADACCID,DEATH,NBR,A,1978,4556,
MEX,ROADACCID,DEATH,NBR,A,1979,5238,
MEX,ROADACCID,DEATH,NBR,A,1980,6172,
MEX,ROADACCID,DEATH,NBR,A,1981,5717,
MEX,ROADACCID,DEATH,NBR,A,1982,5085,
MEX,ROADACCID,DEATH,NBR,A,1983,4276,
MEX,ROADACCID,DEATH,NBR,A,1984,4345,
MEX,ROADACCID,DEATH,NBR,A,1985,4627,
MEX,ROADACCID,DEATH,NBR,A,1986,3342,
MEX,ROADACCID,DEATH,NBR,A,1987,4695,
MEX,ROADACCID,DEATH,NBR,A,1988,4863,
MEX,ROADACCID,DEATH,NBR,A,1989,5139,
MEX,ROADACCID,DEATH,NBR,A,1990,5469,
MEX,ROADACCID,DEATH,NBR,A,1991,5734,
MEX,ROADACCID,DEATH,NBR,A,1992,5481,
MEX,ROADACCID,DEATH,NBR,A,1993,5252,
MEX,ROADACCID,DEATH,NBR,A,1994,5115,
MEX,ROADACCID,DEATH,NBR,A,1995,4678,
MEX,ROADACCID,DEATH,NBR,A,1996,4810,
MEX,ROADACCID,DEATH,NBR,A,1997,4975,
MEX,ROADACCID,DEATH,NBR,A,1998,5064,
MEX,ROADACCID,DEATH,NBR,A,1999,5106,
MEX,ROADACCID,DEATH,NBR,A,2000,5224,
MEX,ROADACCID,DEATH,NBR,A,2001,5147,
MEX,ROADACCID,DEATH,NBR,A,2002,4864,
MEX,ROADACCID,DEATH,NBR,A,2003,4650,
MEX,ROADACCID,DEATH,NBR,A,2004,4603,
MEX,ROADACCID,DEATH,NBR,A,2005,4710,
MEX,ROADACCID,DEATH,NBR,A,2006,4908,
MEX,ROADACCID,DEATH,NBR,A,2007,5398,
MEX,ROADACCID,DEATH,NBR,A,2008,5379,
MEX,ROADACCID,DEATH,NBR,A,2009,4869,
MEX,ROADACCID,DEATH,NBR,A,2010,5032,
MEX,ROADACCID,DEATH,NBR,A,2011,4406,
MEX,ROADACCID,DEATH,NBR,A,2012,4539,
MEX,ROADACCID,DEATH,NBR,A,2013,,L
FRA,ROADACCID,DEATH,NBR,A,1970,16445,
FRA,ROADACCID,DEATH,NBR,A,1971,17671,
FRA,ROADACCID,DEATH,NBR,A,1972,18113,
FRA,ROADACCID,DEATH,NBR,A,1973,17043,
FRA,ROADACCID,DEATH,NBR,A,1974,14738,
FRA,ROADACCID,DEATH,NBR,A,1975,14355,
FRA,ROADACCID,DEATH,NBR,A,1976,15028,
FRA,ROADACCID,DEATH,NBR,A,1977,14283,
FRA,ROADACCID,DEATH,NBR,A,1978,13229,
FRA,ROADACCID,DEATH,NBR,A,1979,13603,
FRA,ROADACCID,DEATH,NBR,A,1980,13672,
FRA,ROADACCID,DEATH,NBR,A,1981,13547,
FRA,ROADACCID,DEATH,NBR,A,1982,13527,
FRA,ROADACCID,DEATH,NBR,A,1983,13021,
FRA,ROADACCID,DEATH,NBR,A,1984,12737,
FRA,ROADACCID,DEATH,NBR,A,1985,11388,
FRA,ROADACCID,DEATH,NBR,A,1986,11947,
FRA,ROADACCID,DEATH,NBR,A,1987,10742,
FRA,ROADACCID,DEATH,NBR,A,1988,11497,
FRA,ROADACCID,DEATH,NBR,A,1989,11476,
FRA,ROADACCID,DEATH,NBR,A,1990,11215,
FRA,ROADACCID,DEATH,NBR,A,1991,10483,
FRA,ROADACCID,DEATH,NBR,A,1992,9900,
FRA,ROADACCID,DEATH,NBR,A,1993,9568,
FRA,ROADACCID,DEATH,NBR,A,1994,9019,
FRA,ROADACCID,DEATH,NBR,A,1995,8891,
FRA,ROADACCID,DEATH,NBR,A,1996,8541,
FRA,ROADACCID,DEATH,NBR,A,1997,8444,
FRA,ROADACCID,DEATH,NBR,A,1998,8918,
FRA,ROADACCID,DEATH,NBR,A,1999,8487,
FRA,ROADACCID,DEATH,NBR,A,2000,8079,
FRA,ROADACCID,DEATH,NBR,A,2001,8160,
FRA,ROADACCID,DEATH,NBR,A,2002,7655,
FRA,ROADACCID,DEATH,NBR,A,2003,6058,
FRA,ROADACCID,DEATH,NBR,A,2004,5593,
FRA,ROADACCID,DEATH,NBR,A,2005,5318,
FRA,ROADACCID,DEATH,NBR,A,2006,4709,
FRA,ROADACCID,DEATH,NBR,A,2007,4620,
FRA,ROADACCID,DEATH,NBR,A,2008,4275,
FRA,ROADACCID,DEATH,NBR,A,2009,4273,
FRA,ROADACCID,DEATH,NBR,A,2010,3992,
FRA,ROADACCID,DEATH,NBR,A,2011,3963,
FRA,ROADACCID,DEATH,NBR,A,2012,3653,
FRA,ROADACCID,DEATH,NBR,A,2013,3268,
FRA,ROADACCID,DEATH,NBR,A,2014,3384,
TUR,ROADACCID,DEATH,NBR,A,1970,3978,
TUR,ROADACCID,DEATH,NBR,A,1971,3898,
TUR,ROADACCID,DEATH,NBR,A,1972,3919,
TUR,ROADACCID,DEATH,NBR,A,1973,4204,
TUR,ROADACCID,DEATH,NBR,A,1974,4280,
TUR,ROADACCID,DEATH,NBR,A,1975,5125,
TUR,ROADACCID,DEATH,NBR,A,1976,5489,
TUR,ROADACCID,DEATH,NBR,A,1977,6281,
TUR,ROADACCID,DEATH,NBR,A,1978,5753,
TUR,ROADACCID,DEATH,NBR,A,1979,4536,
TUR,ROADACCID,DEATH,NBR,A,1980,4199,
TUR,ROADACCID,DEATH,NBR,A,1981,4441,
TUR,ROADACCID,DEATH,NBR,A,1982,4884,
TUR,ROADACCID,DEATH,NBR,A,1983,5201,
TUR,ROADACCID,DEATH,NBR,A,1984,5731,
TUR,ROADACCID,DEATH,NBR,A,1985,5680,
TUR,ROADACCID,DEATH,NBR,A,1986,7315,
TUR,ROADACCID,DEATH,NBR,A,1987,7530,
TUR,ROADACCID,DEATH,NBR,A,1988,6846,
TUR,ROADACCID,DEATH,NBR,A,1989,6332,
TUR,ROADACCID,DEATH,NBR,A,1990,6317,
TUR,ROADACCID,DEATH,NBR,A,1991,6231,
TUR,ROADACCID,DEATH,NBR,A,1992,6214,
TUR,ROADACCID,DEATH,NBR,A,1993,6457,
TUR,ROADACCID,DEATH,NBR,A,1994,5942,
TUR,ROADACCID,DEATH,NBR,A,1995,6004,
TUR,ROADACCID,DEATH,NBR,A,1996,5428,
TUR,ROADACCID,DEATH,NBR,A,1997,5125,
TUR,ROADACCID,DEATH,NBR,A,1998,6093,
TUR,ROADACCID,DEATH,NBR,A,1999,5713,
TUR,ROADACCID,DEATH,NBR,A,2000,5510,
TUR,ROADACCID,DEATH,NBR,A,2001,4386,
TUR,ROADACCID,DEATH,NBR,A,2002,4093,
TUR,ROADACCID,DEATH,NBR,A,2003,3946,
TUR,ROADACCID,DEATH,NBR,A,2004,4427,
TUR,ROADACCID,DEATH,NBR,A,2005,4505,
